GrandPrix,LapNumber,Compound,TyreLife,TrackTemp,LapTime_Seconds
Austria,23.0,HARD,3.0,46.420979020979026,73.689
Austria,24.0,HARD,4.0,46.420979020979026,70.753
Austria,25.0,HARD,5.0,46.420979020979026,72.872
Austria,26.0,HARD,6.0,46.420979020979026,72.961
Austria,27.0,HARD,7.0,46.420979020979026,71.549
Austria,28.0,HARD,8.0,46.420979020979026,71.795
Austria,29.0,HARD,9.0,46.420979020979026,72.662
Austria,30.0,HARD,10.0,46.420979020979026,71.427
Austria,31.0,HARD,11.0,46.420979020979026,71.943
Austria,32.0,HARD,12.0,46.420979020979026,71.733
Austria,33.0,HARD,13.0,46.420979020979026,73.633
Austria,34.0,HARD,14.0,46.420979020979026,71.821
Austria,35.0,HARD,15.0,46.420979020979026,72.035
Austria,36.0,HARD,16.0,46.420979020979026,71.802
Austria,37.0,HARD,17.0,46.420979020979026,71.778
Austria,38.0,HARD,18.0,46.420979020979026,71.889
Austria,39.0,HARD,19.0,46.420979020979026,72.015
Austria,40.0,HARD,20.0,46.420979020979026,72.322
Austria,41.0,HARD,21.0,46.420979020979026,72.077
Austria,42.0,HARD,22.0,46.420979020979026,72.177
Austria,43.0,HARD,23.0,46.420979020979026,72.175
Austria,44.0,HARD,24.0,46.420979020979026,72.287
Austria,45.0,HARD,25.0,46.420979020979026,72.42
Austria,46.0,HARD,26.0,46.420979020979026,72.051
Austria,47.0,HARD,27.0,46.420979020979026,71.899
Austria,48.0,HARD,28.0,46.420979020979026,71.902
Austria,49.0,HARD,29.0,46.420979020979026,75.384
Austria,50.0,MEDIUM,2.0,46.420979020979026,89.412
Austria,51.0,MEDIUM,3.0,46.420979020979026,70.498
Austria,52.0,MEDIUM,4.0,46.420979020979026,70.774
Austria,53.0,MEDIUM,5.0,46.420979020979026,70.667
Austria,54.0,MEDIUM,6.0,46.420979020979026,70.629
Austria,55.0,MEDIUM,7.0,46.420979020979026,70.776
Austria,56.0,MEDIUM,8.0,46.420979020979026,70.644
Austria,57.0,MEDIUM,9.0,46.420979020979026,74.583
Austria,58.0,MEDIUM,10.0,46.420979020979026,70.755
Austria,59.0,MEDIUM,11.0,46.420979020979026,70.657
Austria,60.0,MEDIUM,12.0,46.420979020979026,70.406
Austria,61.0,MEDIUM,13.0,46.420979020979026,71.008
Austria,63.0,MEDIUM,15.0,46.420979020979026,71.949
Austria,65.0,MEDIUM,17.0,46.420979020979026,70.742
Austria,66.0,MEDIUM,18.0,46.420979020979026,70.855
Austria,67.0,MEDIUM,19.0,46.420979020979026,72.454
Austria,68.0,MEDIUM,20.0,46.420979020979026,73.607
Austria,69.0,MEDIUM,21.0,46.420979020979026,71.489
Austria,1.0,MEDIUM,1.0,46.420979020979026,73.371
Austria,2.0,MEDIUM,2.0,46.420979020979026,69.813
Austria,3.0,MEDIUM,3.0,46.420979020979026,70.528
Austria,4.0,MEDIUM,4.0,46.420979020979026,70.389
Austria,5.0,MEDIUM,5.0,46.420979020979026,70.424
Austria,6.0,MEDIUM,6.0,46.420979020979026,70.329
Austria,7.0,MEDIUM,7.0,46.420979020979026,70.539
Austria,8.0,MEDIUM,8.0,46.420979020979026,70.512
Austria,9.0,MEDIUM,9.0,46.420979020979026,70.446
Austria,10.0,MEDIUM,10.0,46.420979020979026,71.751
Austria,11.0,MEDIUM,11.0,46.420979020979026,70.844
Austria,12.0,MEDIUM,12.0,46.420979020979026,70.885
Austria,13.0,MEDIUM,13.0,46.420979020979026,71.064
Austria,14.0,MEDIUM,14.0,46.420979020979026,71.103
Austria,15.0,MEDIUM,15.0,46.420979020979026,71.004
Austria,16.0,MEDIUM,16.0,46.420979020979026,71.333
Austria,17.0,MEDIUM,17.0,46.420979020979026,71.149
Austria,18.0,MEDIUM,18.0,46.420979020979026,71.258
Austria,19.0,MEDIUM,19.0,46.420979020979026,71.658
Austria,20.0,MEDIUM,20.0,46.420979020979026,71.288
Austria,21.0,MEDIUM,21.0,46.420979020979026,71.407
Austria,22.0,MEDIUM,22.0,46.420979020979026,71.229
Austria,23.0,MEDIUM,23.0,46.420979020979026,75.037
Austria,24.0,HARD,1.0,46.420979020979026,88.259
Austria,25.0,HARD,2.0,46.420979020979026,69.434
Austria,26.0,HARD,3.0,46.420979020979026,69.692
Austria,27.0,HARD,4.0,46.420979020979026,69.68
Austria,28.0,HARD,5.0,46.420979020979026,69.716
Austria,29.0,HARD,6.0,46.420979020979026,69.604
Austria,30.0,HARD,7.0,46.420979020979026,69.851
Austria,31.0,HARD,8.0,46.420979020979026,70.1
Austria,32.0,HARD,9.0,46.420979020979026,69.919
Austria,33.0,HARD,10.0,46.420979020979026,69.4
Austria,34.0,HARD,11.0,46.420979020979026,69.755
Austria,35.0,HARD,12.0,46.420979020979026,69.908
Austria,36.0,HARD,13.0,46.420979020979026,70.106
Austria,37.0,HARD,14.0,46.420979020979026,69.883
Austria,38.0,HARD,15.0,46.420979020979026,70.161
Austria,39.0,HARD,16.0,46.420979020979026,70.388
Austria,40.0,HARD,17.0,46.420979020979026,70.102
Austria,41.0,HARD,18.0,46.420979020979026,70.441
Austria,42.0,HARD,19.0,46.420979020979026,70.47
Austria,43.0,HARD,20.0,46.420979020979026,70.141
Austria,44.0,HARD,21.0,46.420979020979026,70.777
Austria,45.0,HARD,22.0,46.420979020979026,70.171
Austria,46.0,HARD,23.0,46.420979020979026,70.411
Austria,47.0,HARD,24.0,46.420979020979026,70.73
Austria,48.0,HARD,25.0,46.420979020979026,70.774
Austria,49.0,HARD,26.0,46.420979020979026,70.444
Austria,50.0,HARD,27.0,46.420979020979026,70.546
Austria,51.0,HARD,28.0,46.420979020979026,74.573
Austria,52.0,MEDIUM,1.0,46.420979020979026,85.763
Austria,53.0,MEDIUM,2.0,46.420979020979026,68.016
Austria,54.0,MEDIUM,3.0,46.420979020979026,68.429
Austria,55.0,MEDIUM,4.0,46.420979020979026,69.348
Austria,56.0,MEDIUM,5.0,46.420979020979026,68.77
Austria,57.0,MEDIUM,6.0,46.420979020979026,68.751
Austria,58.0,MEDIUM,7.0,46.420979020979026,69.161
Austria,59.0,MEDIUM,8.0,46.420979020979026,70.626
Austria,60.0,MEDIUM,9.0,46.420979020979026,69.356
Austria,61.0,MEDIUM,10.0,46.420979020979026,70.037
Austria,62.0,MEDIUM,11.0,46.420979020979026,69.509
Austria,63.0,MEDIUM,12.0,46.420979020979026,70.234
Silverstone,1.0,MEDIUM,1.0,27.670068027210885,96.034
Silverstone,2.0,MEDIUM,2.0,27.670068027210885,91.42
Silverstone,3.0,MEDIUM,3.0,27.670068027210885,91.716
Silverstone,4.0,MEDIUM,4.0,27.670068027210885,91.988
Silverstone,5.0,MEDIUM,5.0,27.670068027210885,91.677
Silverstone,6.0,MEDIUM,6.0,27.670068027210885,91.746
Silverstone,7.0,MEDIUM,7.0,27.670068027210885,91.675
Silverstone,8.0,MEDIUM,8.0,27.670068027210885,91.76
Silverstone,9.0,MEDIUM,9.0,27.670068027210885,91.564
Silverstone,10.0,MEDIUM,10.0,27.670068027210885,91.515
Silverstone,11.0,MEDIUM,11.0,27.670068027210885,91.487
Silverstone,12.0,MEDIUM,12.0,27.670068027210885,91.563
Silverstone,13.0,MEDIUM,13.0,27.670068027210885,91.881
Silverstone,14.0,MEDIUM,14.0,27.670068027210885,91.609
Silverstone,15.0,MEDIUM,15.0,27.670068027210885,91.563
Silverstone,16.0,MEDIUM,16.0,27.670068027210885,91.931
Silverstone,17.0,MEDIUM,17.0,27.670068027210885,93.721
Silverstone,18.0,MEDIUM,18.0,27.670068027210885,95.071
Silverstone,19.0,MEDIUM,19.0,27.670068027210885,103.711
Silverstone,20.0,MEDIUM,20.0,27.670068027210885,100.021
Silverstone,21.0,MEDIUM,21.0,27.670068027210885,92.156
Silverstone,22.0,MEDIUM,22.0,27.670068027210885,91.095
Silverstone,23.0,MEDIUM,23.0,27.670068027210885,91.107
Silverstone,24.0,MEDIUM,24.0,27.670068027210885,91.635
Silverstone,25.0,MEDIUM,25.0,27.670068027210885,94.988
Silverstone,26.0,MEDIUM,26.0,27.670068027210885,100.792
Silverstone,27.0,MEDIUM,27.0,27.670068027210885,105.183
Silverstone,28.0,INTERMEDIATE,1.0,27.670068027210885,120.866
Silverstone,29.0,INTERMEDIATE,2.0,27.670068027210885,100.42
Silverstone,30.0,INTERMEDIATE,3.0,27.670068027210885,100.467
Silverstone,31.0,INTERMEDIATE,4.0,27.670068027210885,101.538
Silverstone,32.0,INTERMEDIATE,5.0,27.670068027210885,102.475
Silverstone,33.0,INTERMEDIATE,6.0,27.670068027210885,102.435
Silverstone,34.0,INTERMEDIATE,7.0,27.670068027210885,102.757
Silverstone,35.0,INTERMEDIATE,8.0,27.670068027210885,102.271
Silverstone,36.0,INTERMEDIATE,9.0,27.670068027210885,101.924
Silverstone,37.0,INTERMEDIATE,10.0,27.670068027210885,99.711
Silverstone,38.0,INTERMEDIATE,11.0,27.670068027210885,97.22
Silverstone,39.0,SOFT,2.0,27.670068027210885,117.389
Silverstone,40.0,SOFT,3.0,27.670068027210885,90.318
Silverstone,41.0,SOFT,4.0,27.670068027210885,90.118
Silverstone,42.0,SOFT,5.0,27.670068027210885,89.617
Silverstone,43.0,SOFT,6.0,27.670068027210885,89.793
Silverstone,44.0,SOFT,7.0,27.670068027210885,89.697
Silverstone,45.0,SOFT,8.0,27.670068027210885,89.438
Silverstone,46.0,SOFT,9.0,27.670068027210885,89.641
Silverstone,47.0,SOFT,10.0,27.670068027210885,89.538
Silverstone,48.0,SOFT,11.0,27.670068027210885,89.579
Silverstone,49.0,SOFT,12.0,27.670068027210885,89.667
Silverstone,50.0,SOFT,13.0,27.670068027210885,89.682
Silverstone,51.0,SOFT,14.0,27.670068027210885,89.743
Silverstone,52.0,SOFT,15.0,27.670068027210885,90.146
Silverstone,1.0,MEDIUM,1.0,27.670068027210885,96.711
Silverstone,2.0,MEDIUM,2.0,27.670068027210885,91.773
Silverstone,3.0,MEDIUM,3.0,27.670068027210885,92.2
Silverstone,4.0,MEDIUM,4.0,27.670068027210885,91.933
Silverstone,5.0,MEDIUM,5.0,27.670068027210885,91.778
Silverstone,6.0,MEDIUM,6.0,27.670068027210885,91.711
Silverstone,7.0,MEDIUM,7.0,27.670068027210885,91.935
Silverstone,8.0,MEDIUM,8.0,27.670068027210885,92.038
Silverstone,9.0,MEDIUM,9.0,27.670068027210885,91.883
Silverstone,10.0,MEDIUM,10.0,27.670068027210885,91.661
Silverstone,11.0,MEDIUM,11.0,27.670068027210885,91.81
Silverstone,12.0,MEDIUM,12.0,27.670068027210885,91.894
Silverstone,13.0,MEDIUM,13.0,27.670068027210885,91.759
Silverstone,14.0,MEDIUM,14.0,27.670068027210885,91.7
Silverstone,15.0,MEDIUM,15.0,27.670068027210885,92.249
Silverstone,16.0,MEDIUM,16.0,27.670068027210885,92.504
Silverstone,17.0,MEDIUM,17.0,27.670068027210885,95.359
Silverstone,18.0,MEDIUM,18.0,27.670068027210885,96.172
Silverstone,19.0,MEDIUM,19.0,27.670068027210885,102.485
Silverstone,20.0,MEDIUM,20.0,27.670068027210885,97.108
Silverstone,21.0,MEDIUM,21.0,27.670068027210885,93.488
Silverstone,22.0,MEDIUM,22.0,27.670068027210885,91.904
Silverstone,23.0,MEDIUM,23.0,27.670068027210885,92.143
Silverstone,24.0,MEDIUM,24.0,27.670068027210885,93.02
Silverstone,25.0,MEDIUM,25.0,27.670068027210885,96.063
Silverstone,26.0,MEDIUM,26.0,27.670068027210885,101.491
Silverstone,27.0,INTERMEDIATE,1.0,27.670068027210885,119.169
Silverstone,28.0,INTERMEDIATE,2.0,27.670068027210885,101.176
Silverstone,29.0,INTERMEDIATE,3.0,27.670068027210885,101.533
Silverstone,30.0,INTERMEDIATE,4.0,27.670068027210885,102.098
Silverstone,31.0,INTERMEDIATE,5.0,27.670068027210885,102.025
Silverstone,32.0,INTERMEDIATE,6.0,27.670068027210885,102.538
Silverstone,33.0,INTERMEDIATE,7.0,27.670068027210885,102.606
Silverstone,34.0,INTERMEDIATE,8.0,27.670068027210885,102.447
Silverstone,35.0,INTERMEDIATE,9.0,27.670068027210885,103.029
Silverstone,36.0,INTERMEDIATE,10.0,27.670068027210885,101.958
Silverstone,37.0,INTERMEDIATE,11.0,27.670068027210885,98.869
Silverstone,38.0,INTERMEDIATE,12.0,27.670068027210885,95.963
Silverstone,39.0,HARD,1.0,27.670068027210885,118.311
Silverstone,40.0,HARD,2.0,27.670068027210885,90.056
Silverstone,41.0,HARD,3.0,27.670068027210885,89.604
Silverstone,42.0,HARD,4.0,27.670068027210885,89.472
Silverstone,43.0,HARD,5.0,27.670068027210885,89.105
Silverstone,44.0,HARD,6.0,27.670068027210885,89.372
Silverstone,45.0,HARD,7.0,27.670068027210885,89.137
Silverstone,46.0,HARD,8.0,27.670068027210885,89.543
Silverstone,47.0,HARD,9.0,27.670068027210885,89.411
Silverstone,48.0,HARD,10.0,27.670068027210885,88.952
Silverstone,49.0,HARD,11.0,27.670068027210885,89.56
Silverstone,50.0,HARD,12.0,27.670068027210885,89.286
Silverstone,51.0,HARD,13.0,27.670068027210885,89.443
Silverstone,52.0,HARD,14.0,27.670068027210885,89.089
Silverstone,1.0,MEDIUM,1.0,27.670068027210885,97.347
Silverstone,2.0,MEDIUM,2.0,27.670068027210885,92.188
Silverstone,3.0,MEDIUM,3.0,27.670068027210885,91.991
Silverstone,4.0,MEDIUM,4.0,27.670068027210885,91.976
Silverstone,5.0,MEDIUM,5.0,27.670068027210885,91.716
Silverstone,6.0,MEDIUM,6.0,27.670068027210885,91.896
Silverstone,7.0,MEDIUM,7.0,27.670068027210885,92.071
Silverstone,8.0,MEDIUM,8.0,27.670068027210885,92.018
Silverstone,9.0,MEDIUM,9.0,27.670068027210885,91.976
Silverstone,10.0,MEDIUM,10.0,27.670068027210885,91.83
Silverstone,11.0,MEDIUM,11.0,27.670068027210885,91.748
Silverstone,12.0,MEDIUM,12.0,27.670068027210885,91.718
Silverstone,13.0,MEDIUM,13.0,27.670068027210885,91.472
Silverstone,14.0,MEDIUM,14.0,27.670068027210885,91.407
Silverstone,15.0,MEDIUM,15.0,27.670068027210885,90.946
Silverstone,16.0,MEDIUM,16.0,27.670068027210885,91.69
Silverstone,17.0,MEDIUM,17.0,27.670068027210885,94.304
Silverstone,18.0,MEDIUM,18.0,27.670068027210885,94.125
Silverstone,19.0,MEDIUM,19.0,27.670068027210885,101.436
Silverstone,20.0,MEDIUM,20.0,27.670068027210885,97.704
Silverstone,21.0,MEDIUM,21.0,27.670068027210885,91.513
Silverstone,22.0,MEDIUM,22.0,27.670068027210885,90.86
Silverstone,23.0,MEDIUM,23.0,27.670068027210885,91.176
Silverstone,24.0,MEDIUM,24.0,27.670068027210885,91.629
Silverstone,25.0,MEDIUM,25.0,27.670068027210885,94.307
Silverstone,26.0,MEDIUM,26.0,27.670068027210885,101.515
Silverstone,27.0,MEDIUM,27.0,27.670068027210885,104.806
Silverstone,28.0,INTERMEDIATE,1.0,27.670068027210885,120.915
Silverstone,29.0,INTERMEDIATE,2.0,27.670068027210885,100.266
Silverstone,30.0,INTERMEDIATE,3.0,27.670068027210885,100.717
Silverstone,31.0,INTERMEDIATE,4.0,27.670068027210885,101.313
Silverstone,32.0,INTERMEDIATE,5.0,27.670068027210885,102.216
Silverstone,33.0,INTERMEDIATE,6.0,27.670068027210885,102.607
Silverstone,34.0,INTERMEDIATE,7.0,27.670068027210885,103.078
Silverstone,35.0,INTERMEDIATE,8.0,27.670068027210885,102.935
Silverstone,36.0,INTERMEDIATE,9.0,27.670068027210885,102.34
Silverstone,37.0,INTERMEDIATE,10.0,27.670068027210885,99.786
Silverstone,38.0,INTERMEDIATE,11.0,27.670068027210885,97.999
Silverstone,39.0,INTERMEDIATE,12.0,27.670068027210885,96.746
Silverstone,40.0,SOFT,3.0,27.670068027210885,114.84
Silverstone,41.0,SOFT,4.0,27.670068027210885,89.733
Silverstone,42.0,SOFT,5.0,27.670068027210885,90.006
Silverstone,43.0,SOFT,6.0,27.670068027210885,89.262
Silverstone,44.0,SOFT,7.0,27.670068027210885,89.752
Silverstone,45.0,SOFT,8.0,27.670068027210885,89.635
Silverstone,46.0,SOFT,9.0,27.670068027210885,89.96
Silverstone,47.0,SOFT,10.0,27.670068027210885,89.838
Silverstone,48.0,SOFT,11.0,27.670068027210885,90.556
Silverstone,49.0,SOFT,12.0,27.670068027210885,90.515
Silverstone,50.0,SOFT,13.0,27.670068027210885,90.544
Silverstone,51.0,SOFT,14.0,27.670068027210885,90.769
Silverstone,52.0,SOFT,15.0,27.670068027210885,90.913
Silverstone,1.0,MEDIUM,1.0,27.670068027210885,98.008
Silverstone,2.0,MEDIUM,2.0,27.670068027210885,92.361
Silverstone,3.0,MEDIUM,3.0,27.670068027210885,91.927
Silverstone,4.0,MEDIUM,4.0,27.670068027210885,91.919
Silverstone,5.0,MEDIUM,5.0,27.670068027210885,91.832
Silverstone,6.0,MEDIUM,6.0,27.670068027210885,92.062
Silverstone,7.0,MEDIUM,7.0,27.670068027210885,91.925
Silverstone,8.0,MEDIUM,8.0,27.670068027210885,91.994
Silverstone,9.0,MEDIUM,9.0,27.670068027210885,92.0
Silverstone,10.0,MEDIUM,10.0,27.670068027210885,91.811
Silverstone,11.0,MEDIUM,11.0,27.670068027210885,91.855
Silverstone,12.0,MEDIUM,12.0,27.670068027210885,91.663
Silverstone,13.0,MEDIUM,13.0,27.670068027210885,91.896
Silverstone,14.0,MEDIUM,14.0,27.670068027210885,91.697
Silverstone,15.0,MEDIUM,15.0,27.670068027210885,91.514
Silverstone,16.0,MEDIUM,16.0,27.670068027210885,92.118
Silverstone,17.0,MEDIUM,17.0,27.670068027210885,93.988
Silverstone,18.0,MEDIUM,18.0,27.670068027210885,94.269
Silverstone,19.0,MEDIUM,19.0,27.670068027210885,100.728
Silverstone,20.0,MEDIUM,20.0,27.670068027210885,97.348
Silverstone,21.0,MEDIUM,21.0,27.670068027210885,91.819
Silverstone,22.0,MEDIUM,22.0,27.670068027210885,91.169
Silverstone,23.0,MEDIUM,23.0,27.670068027210885,90.976
Silverstone,24.0,MEDIUM,24.0,27.670068027210885,91.392
Silverstone,25.0,MEDIUM,25.0,27.670068027210885,94.271
Silverstone,26.0,MEDIUM,26.0,27.670068027210885,100.622
Silverstone,27.0,MEDIUM,27.0,27.670068027210885,109.747
Silverstone,28.0,MEDIUM,28.0,27.670068027210885,112.976
Silverstone,29.0,INTERMEDIATE,1.0,27.670068027210885,121.184
Silverstone,30.0,INTERMEDIATE,2.0,27.670068027210885,100.492
Silverstone,31.0,INTERMEDIATE,3.0,27.670068027210885,102.161
Silverstone,32.0,INTERMEDIATE,4.0,27.670068027210885,103.137
Silverstone,33.0,INTERMEDIATE,5.0,27.670068027210885,103.325
Silverstone,34.0,INTERMEDIATE,6.0,27.670068027210885,103.954
Silverstone,35.0,INTERMEDIATE,7.0,27.670068027210885,103.309
Silverstone,36.0,INTERMEDIATE,8.0,27.670068027210885,102.52
Silverstone,37.0,INTERMEDIATE,9.0,27.670068027210885,99.635
Silverstone,38.0,INTERMEDIATE,10.0,27.670068027210885,97.106
Silverstone,39.0,MEDIUM,1.0,27.670068027210885,114.658
Silverstone,40.0,MEDIUM,2.0,27.670068027210885,89.913
Silverstone,41.0,MEDIUM,3.0,27.670068027210885,89.574
Silverstone,42.0,MEDIUM,4.0,27.670068027210885,89.581
Silverstone,43.0,MEDIUM,5.0,27.670068027210885,89.286
Silverstone,44.0,MEDIUM,6.0,27.670068027210885,89.221
Silverstone,45.0,MEDIUM,7.0,27.670068027210885,89.222
Silverstone,46.0,MEDIUM,8.0,27.670068027210885,89.233
Silverstone,47.0,MEDIUM,9.0,27.670068027210885,89.049
Silverstone,48.0,MEDIUM,10.0,27.670068027210885,89.124
Silverstone,49.0,MEDIUM,11.0,27.670068027210885,89.283
Silverstone,50.0,MEDIUM,12.0,27.670068027210885,89.958
Silverstone,51.0,MEDIUM,13.0,27.670068027210885,88.748
Silverstone,52.0,MEDIUM,14.0,27.670068027210885,89.928
Silverstone,1.0,MEDIUM,1.0,27.670068027210885,98.699
Silverstone,2.0,MEDIUM,2.0,27.670068027210885,92.359
Silverstone,3.0,MEDIUM,3.0,27.670068027210885,92.102
Silverstone,4.0,MEDIUM,4.0,27.670068027210885,92.045
Silverstone,5.0,MEDIUM,5.0,27.670068027210885,91.939
Silverstone,6.0,MEDIUM,6.0,27.670068027210885,91.9
Silverstone,7.0,MEDIUM,7.0,27.670068027210885,92.702
Silverstone,8.0,MEDIUM,8.0,27.670068027210885,92.372
Silverstone,9.0,MEDIUM,9.0,27.670068027210885,92.484
Silverstone,10.0,MEDIUM,10.0,27.670068027210885,92.362
Silverstone,11.0,MEDIUM,11.0,27.670068027210885,92.123
Silverstone,12.0,MEDIUM,12.0,27.670068027210885,92.358
Silverstone,13.0,MEDIUM,13.0,27.670068027210885,92.251
Silverstone,14.0,MEDIUM,14.0,27.670068027210885,92.106
Silverstone,15.0,MEDIUM,15.0,27.670068027210885,91.916
Silverstone,16.0,MEDIUM,16.0,27.670068027210885,92.455
Silverstone,17.0,MEDIUM,17.0,27.670068027210885,94.228
Silverstone,18.0,MEDIUM,18.0,27.670068027210885,94.31
Silverstone,19.0,MEDIUM,19.0,27.670068027210885,100.51
Silverstone,20.0,MEDIUM,20.0,27.670068027210885,96.538
Silverstone,21.0,MEDIUM,21.0,27.670068027210885,93.507
Silverstone,22.0,MEDIUM,22.0,27.670068027210885,92.157
Silverstone,23.0,MEDIUM,23.0,27.670068027210885,92.297
Silverstone,24.0,MEDIUM,24.0,27.670068027210885,92.734
Silverstone,25.0,MEDIUM,25.0,27.670068027210885,95.143
Silverstone,26.0,MEDIUM,26.0,27.670068027210885,102.481
Silverstone,27.0,INTERMEDIATE,1.0,27.670068027210885,121.664
Silverstone,28.0,INTERMEDIATE,2.0,27.670068027210885,102.641
Silverstone,29.0,INTERMEDIATE,3.0,27.670068027210885,102.447
Silverstone,30.0,INTERMEDIATE,4.0,27.670068027210885,102.737
Silverstone,31.0,INTERMEDIATE,5.0,27.670068027210885,103.007
Silverstone,32.0,INTERMEDIATE,6.0,27.670068027210885,103.298
Silverstone,33.0,INTERMEDIATE,7.0,27.670068027210885,103.201
Silverstone,34.0,INTERMEDIATE,8.0,27.670068027210885,102.794
Silverstone,35.0,INTERMEDIATE,9.0,27.670068027210885,103.59
Silverstone,36.0,INTERMEDIATE,10.0,27.670068027210885,102.748
Silverstone,37.0,INTERMEDIATE,11.0,27.670068027210885,100.432
Silverstone,38.0,INTERMEDIATE,12.0,27.670068027210885,98.37
Silverstone,39.0,INTERMEDIATE,13.0,27.670068027210885,96.802
Silverstone,40.0,HARD,1.0,27.670068027210885,116.753
Silverstone,41.0,HARD,2.0,27.670068027210885,90.475
Silverstone,42.0,HARD,3.0,27.670068027210885,89.872
Silverstone,43.0,HARD,4.0,27.670068027210885,89.872
Silverstone,44.0,HARD,5.0,27.670068027210885,89.739
Silverstone,45.0,HARD,6.0,27.670068027210885,89.589
Silverstone,46.0,HARD,7.0,27.670068027210885,89.588
Silverstone,47.0,HARD,8.0,27.670068027210885,89.553
Silverstone,48.0,HARD,9.0,27.670068027210885,89.415
Silverstone,49.0,HARD,10.0,27.670068027210885,89.439
Silverstone,50.0,HARD,11.0,27.670068027210885,89.434
Silverstone,51.0,SOFT,4.0,27.670068027210885,112.546
Silverstone,52.0,SOFT,5.0,27.670068027210885,88.293
Silverstone,1.0,MEDIUM,1.0,27.670068027210885,100.166
Silverstone,2.0,MEDIUM,2.0,27.670068027210885,92.844
Silverstone,3.0,MEDIUM,3.0,27.670068027210885,92.605
Silverstone,4.0,MEDIUM,4.0,27.670068027210885,92.563
Silverstone,5.0,MEDIUM,5.0,27.670068027210885,92.768
Silverstone,6.0,MEDIUM,6.0,27.670068027210885,92.697
Silverstone,7.0,MEDIUM,7.0,27.670068027210885,92.733
Silverstone,8.0,MEDIUM,8.0,27.670068027210885,92.802
Silverstone,9.0,MEDIUM,9.0,27.670068027210885,92.396
Silverstone,10.0,MEDIUM,10.0,27.670068027210885,92.439
Silverstone,11.0,MEDIUM,11.0,27.670068027210885,92.428
Silverstone,12.0,MEDIUM,12.0,27.670068027210885,92.401
Silverstone,13.0,MEDIUM,13.0,27.670068027210885,92.468
Silverstone,14.0,MEDIUM,14.0,27.670068027210885,92.621
Silverstone,15.0,MEDIUM,15.0,27.670068027210885,92.672
Silverstone,16.0,MEDIUM,16.0,27.670068027210885,93.194
Silverstone,17.0,MEDIUM,17.0,27.670068027210885,95.447
Silverstone,18.0,MEDIUM,18.0,27.670068027210885,95.834
Silverstone,19.0,MEDIUM,19.0,27.670068027210885,105.752
Silverstone,20.0,MEDIUM,20.0,27.670068027210885,97.529
Silverstone,21.0,MEDIUM,21.0,27.670068027210885,92.649
Silverstone,22.0,MEDIUM,22.0,27.670068027210885,92.233
Silverstone,23.0,MEDIUM,23.0,27.670068027210885,92.612
Silverstone,24.0,MEDIUM,24.0,27.670068027210885,93.352
Silverstone,25.0,MEDIUM,25.0,27.670068027210885,95.918
Silverstone,26.0,MEDIUM,26.0,27.670068027210885,101.853
Silverstone,27.0,INTERMEDIATE,1.0,27.670068027210885,122.727
Silverstone,28.0,INTERMEDIATE,2.0,27.670068027210885,101.897
Silverstone,29.0,INTERMEDIATE,3.0,27.670068027210885,102.641
Silverstone,30.0,INTERMEDIATE,4.0,27.670068027210885,102.811
Silverstone,31.0,INTERMEDIATE,5.0,27.670068027210885,103.274
Silverstone,32.0,INTERMEDIATE,6.0,27.670068027210885,104.134
Silverstone,33.0,INTERMEDIATE,7.0,27.670068027210885,103.685
Silverstone,34.0,INTERMEDIATE,8.0,27.670068027210885,104.263
Silverstone,35.0,INTERMEDIATE,9.0,27.670068027210885,104.042
Silverstone,36.0,INTERMEDIATE,10.0,27.670068027210885,103.044
Silverstone,37.0,INTERMEDIATE,11.0,27.670068027210885,100.657
Silverstone,38.0,INTERMEDIATE,12.0,27.670068027210885,98.854
Silverstone,39.0,INTERMEDIATE,13.0,27.670068027210885,97.245
Silverstone,40.0,SOFT,4.0,27.670068027210885,115.659
Silverstone,41.0,SOFT,5.0,27.670068027210885,91.097
Silverstone,42.0,SOFT,6.0,27.670068027210885,90.701
Silverstone,43.0,SOFT,7.0,27.670068027210885,89.836
Silverstone,44.0,SOFT,8.0,27.670068027210885,90.392
Silverstone,45.0,SOFT,9.0,27.670068027210885,90.048
Silverstone,46.0,SOFT,10.0,27.670068027210885,90.185
Silverstone,47.0,SOFT,11.0,27.670068027210885,89.864
Silverstone,48.0,SOFT,12.0,27.670068027210885,90.365
Silverstone,49.0,SOFT,13.0,27.670068027210885,90.371
Silverstone,50.0,SOFT,14.0,27.670068027210885,90.47
Silverstone,51.0,SOFT,15.0,27.670068027210885,90.696
Silverstone,52.0,SOFT,16.0,27.670068027210885,90.847
Silverstone,1.0,MEDIUM,1.0,27.670068027210885,99.108
Silverstone,2.0,MEDIUM,2.0,27.670068027210885,92.683
Silverstone,3.0,MEDIUM,3.0,27.670068027210885,92.307
Silverstone,4.0,MEDIUM,4.0,27.670068027210885,92.968
Silverstone,5.0,MEDIUM,5.0,27.670068027210885,92.706
Silverstone,6.0,MEDIUM,6.0,27.670068027210885,92.788
Silverstone,7.0,MEDIUM,7.0,27.670068027210885,92.716
Silverstone,8.0,MEDIUM,8.0,27.670068027210885,92.648
Silverstone,9.0,MEDIUM,9.0,27.670068027210885,92.291
Silverstone,10.0,MEDIUM,10.0,27.670068027210885,92.619
Silverstone,11.0,MEDIUM,11.0,27.670068027210885,92.273
Silverstone,12.0,MEDIUM,12.0,27.670068027210885,92.362
